service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
G2601S_B5_003-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_003-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_003-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_003-08,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_004-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_004-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_004-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_004-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_005-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_005-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_005-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-08,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-09,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_007-10,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_008-08,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_009-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_010-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_010-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_011-08,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_014-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_014-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_014-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_014-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_014-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_015-08,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_017-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_017-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_017-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_017-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_018-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_018-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_018-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_019-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_019-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_019-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-08,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_020-09,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_021-07,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_022-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_022-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_022-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_022-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_023-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_023-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_023-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_025-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_025-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_025-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_025-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_027-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_028-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_030-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_031-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_031-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_031-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_032-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_032-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_033-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_033-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_034-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_035-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_036-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_037-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_038-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_038-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_041-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_041-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_041-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_041-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_041-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_042-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_043-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_044-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_044-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_044-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_049-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_049-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_049-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_062-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_071-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_071-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_071-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_072-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_072-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_072-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_073-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_075-01,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_075-02,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_075-03,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_075-04,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_075-05,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_075-06,0,0,0,0,0,0,0,20260516,20260516
G2601S_B5_076-01,0,0,0,0,0,0,0,20260516,20260516
G2604D_C1_001-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-07,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-08,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_001-09,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_002-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_002-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_002-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_002-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_003-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_003-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_003-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_003-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_003-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_003-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_004-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_004-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_004-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_004-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_005-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_005-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_005-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-07,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_007-08,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_008-07,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_009-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_010-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_011-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_011-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_011-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_011-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_011-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_014-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_014-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_014-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_014-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-07,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-08,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-09,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_015-10,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_017-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_017-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_017-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_017-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_018-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_018-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_018-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_019-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_019-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_019-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-07,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-08,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-09,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-10,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-11,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-12,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-13,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-14,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-15,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-16,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-17,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-18,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-19,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-20,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-21,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-22,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-23,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_020-24,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_021-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_021-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_021-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_021-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_021-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_022-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_022-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_022-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_023-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_023-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_023-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_025-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_025-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_025-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_028-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_031-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_031-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_031-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_032-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_032-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_033-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_034-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_035-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_037-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_038-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_041-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_041-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_041-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_041-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_041-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_042-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_044-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_044-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_049-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_049-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_049-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_071-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_071-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_071-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_072-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_072-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_072-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_075-01,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_075-02,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_075-03,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_075-04,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_075-05,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_075-06,0,0,0,0,0,0,0,20260503,20260628
G2604D_C1_076-01,0,0,0,0,0,0,0,20260503,20260628
G2604L_C16_001-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-13,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-14,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-15,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-16,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_001-17,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_002-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_002-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_002-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_002-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_002-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_003-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_004-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_004-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_004-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_004-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_004-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_005-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_005-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_005-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-13,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_007-14,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_008-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_009-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_009-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_010-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_010-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_011-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_014-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_014-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_014-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_014-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_014-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-13,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-14,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-15,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_015-16,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_017-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_017-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_017-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_017-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_017-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_018-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_019-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_019-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_019-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_019-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_019-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-08,0,0,0,0,0,0,0,20260511,20260630
