route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
8,G2601L_A96,G2601L_A96_008-05_5,El Palo (P. Virginia),1,008-05,85
8,G2601L_A96,G2601L_A96_008-05_6,Hospital Clínico,0,008-05,87
8,G2601L_A96,G2601L_A96_008-05_7,El Palo (P. Virginia),1,008-05,85
8,G2601L_A96,G2601L_A96_008-05_8,Hospital Clínico,0,008-05,87
8,G2601L_A96,G2601L_A96_008-05_9,El Palo (P. Virginia),1,008-05,85
8,G2601L_A96,G2601L_A96_008-05_10,Hospital Clínico,0,008-05,87
8,G2601L_A96,G2601L_A96_008-05_11,El Palo (P. Virginia),1,008-05,85
8,G2601L_A96,G2601L_A96_008-05_12,Hospital Clínico,0,008-05,87
8,G2601L_A96,G2601L_A96_008-05_13,El Palo (P. Virginia),1,008-05,85
8,G2601L_A96,G2601L_A96_008-05_14,Hospital Clínico,0,008-05,87
8,G2601L_A96,G2601L_A96_008-06_2,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_3,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-06_4,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_5,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-06_6,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_7,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-06_8,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_9,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-06_10,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_11,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-06_12,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_13,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-06_14,Hospital Clínico,0,008-06,87
8,G2601L_A96,G2601L_A96_008-06_15,El Palo (P. Virginia),1,008-06,85
8,G2601L_A96,G2601L_A96_008-07_2,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_3,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_4,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_5,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_6,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_7,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_8,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_9,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_10,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_11,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_12,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_13,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_14,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-07_15,El Palo (P. Virginia),1,008-07,85
8,G2601L_A96,G2601L_A96_008-07_16,Hospital Clínico,0,008-07,87
8,G2601L_A96,G2601L_A96_008-08_2,Hospital Clínico,0,008-08,87
8,G2601L_A96,G2601L_A96_008-08_3,El Palo (P. Virginia),1,008-08,85
8,G2601L_A96,G2601L_A96_008-08_4,Hospital Clínico,0,008-08,87
8,G2601L_A96,G2601L_A96_008-08_5,El Palo (P. Virginia),1,008-08,85
8,G2601L_A96,G2601L_A96_008-08_6,Hospital Clínico,0,008-08,87
8,G2601L_A96,G2601L_A96_008-08_7,El Palo (P. Virginia),1,008-08,85
8,G2601L_A96,G2601L_A96_008-08_8,Hospital Clínico,0,008-08,87
8,G2601L_A96,G2601L_A96_008-08_9,El Palo (P. Virginia),1,008-08,85
8,G2601L_A96,G2601L_A96_008-08_10,Hospital Clínico,0,008-08,87
8,G2601L_A96,G2601L_A96_008-08_11,El Palo (P. Virginia),1,008-08,85
8,G2601L_A96,G2601L_A96_008-08_12,Hospital Clínico,0,008-08,87
8,G2601L_A96,G2601L_A96_008-08_13,El Palo (P. Virginia),1,008-08,85
8,G2601L_A96,G2601L_A96_008-09_2,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-09_3,El Palo (P. Virginia),1,008-09,85
8,G2601L_A96,G2601L_A96_008-09_4,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-09_5,El Palo (P. Virginia),1,008-09,85
8,G2601L_A96,G2601L_A96_008-09_6,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-09_7,El Palo (P. Virginia),1,008-09,85
8,G2601L_A96,G2601L_A96_008-09_8,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-09_9,El Palo (P. Virginia),1,008-09,85
8,G2601L_A96,G2601L_A96_008-09_10,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-09_11,El Palo (P. Virginia),1,008-09,85
8,G2601L_A96,G2601L_A96_008-09_12,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-09_13,El Palo (P. Virginia),1,008-09,85
8,G2601L_A96,G2601L_A96_008-09_14,Hospital Clínico,0,008-09,87
8,G2601L_A96,G2601L_A96_008-10_2,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-10_3,El Palo (P. Virginia),1,008-10,85
8,G2601L_A96,G2601L_A96_008-10_4,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-10_5,El Palo (P. Virginia),1,008-10,85
8,G2601L_A96,G2601L_A96_008-10_6,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-10_7,El Palo (P. Virginia),1,008-10,85
8,G2601L_A96,G2601L_A96_008-10_8,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-10_9,El Palo (P. Virginia),1,008-10,85
8,G2601L_A96,G2601L_A96_008-10_10,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-10_11,El Palo (P. Virginia),1,008-10,85
8,G2601L_A96,G2601L_A96_008-10_12,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-10_13,El Palo (P. Virginia),1,008-10,85
8,G2601L_A96,G2601L_A96_008-10_14,Hospital Clínico,0,008-10,87
8,G2601L_A96,G2601L_A96_008-11_2,Hospital Clínico,0,008-11,87
8,G2601L_A96,G2601L_A96_008-11_3,El Palo (P. Virginia),1,008-11,85
8,G2601L_A96,G2601L_A96_008-11_4,Hospital Clínico,0,008-11,87
8,G2601L_A96,G2601L_A96_008-11_5,El Palo (P. Virginia),1,008-11,85
8,G2601L_A96,G2601L_A96_008-11_6,Hospital Clínico,0,008-11,87
8,G2601L_A96,G2601L_A96_008-11_7,El Palo (P. Virginia),1,008-11,85
8,G2601L_A96,G2601L_A96_008-11_8,Hospital Clínico,0,008-11,87
8,G2601L_A96,G2601L_A96_008-11_9,El Palo (P. Virginia),1,008-11,85
8,G2601L_A96,G2601L_A96_008-11_10,Hospital Clínico,0,008-11,87
8,G2601L_A96,G2601L_A96_008-11_11,El Palo (P. Virginia),1,008-11,85
8,G2601L_A96,G2601L_A96_008-11_12,Hospital Clínico,0,008-11,87
9,G2601L_A96,G2601L_A96_009-01_2,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_3,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_4,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_5,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_6,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_7,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_8,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_9,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_10,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_11,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_12,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_13,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_14,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_15,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_16,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_17,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_18,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_19,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_20,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-01_21,Alameda Principal,1,009-01,92
9,G2601L_A96,G2601L_A96_009-01_22,Churriana,0,009-01,91
9,G2601L_A96,G2601L_A96_009-02_2,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_3,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_4,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_5,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_6,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_7,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_8,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_9,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_10,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_11,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_12,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_13,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_14,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_15,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_16,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_17,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_18,Churriana,0,009-02,91
9,G2601L_A96,G2601L_A96_009-02_19,Alameda Principal,1,009-02,92
9,G2601L_A96,G2601L_A96_009-02_20,Churriana,0,009-02,91
10,G2601L_A96,G2601L_A96_010-01_2,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_3,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_4,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_5,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_6,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_7,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_8,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_9,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_10,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_11,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_12,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_13,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_14,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_15,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_16,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_17,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_18,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-01_19,Alameda Principal,1,010-01,102
10,G2601L_A96,G2601L_A96_010-01_20,Churriana,0,010-01,101
10,G2601L_A96,G2601L_A96_010-02_2,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_3,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_4,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_5,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_6,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_7,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_8,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_9,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_10,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_11,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_12,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_13,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_14,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_15,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_16,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_17,Alameda Principal,1,010-02,102
10,G2601L_A96,G2601L_A96_010-02_18,Churriana,0,010-02,101
10,G2601L_A96,G2601L_A96_010-02_19,Alameda Principal,1,010-02,102
11,G2601L_A96,G2601L_A96_011-01_2,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_3,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_4,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_5,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_6,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_7,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_8,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_9,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_10,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_11,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_12,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_13,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_14,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-01_15,El Palo (P.Virginia),0,011-01,113
11,G2601L_A96,G2601L_A96_011-01_16,Universidad,1,011-01,114
11,G2601L_A96,G2601L_A96_011-02_2,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_3,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_4,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_5,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_6,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_7,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_8,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_9,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_10,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_11,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_12,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_13,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_14,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_15,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_16,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-02_17,El Palo (P.Virginia),0,011-02,113
11,G2601L_A96,G2601L_A96_011-02_18,Universidad,1,011-02,114
11,G2601L_A96,G2601L_A96_011-03_2,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-03_3,El Palo (P.Virginia),0,011-03,113
11,G2601L_A96,G2601L_A96_011-03_4,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-03_5,El Palo (P.Virginia),0,011-03,113
11,G2601L_A96,G2601L_A96_011-03_6,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-03_7,El Palo (P.Virginia),0,011-03,113
11,G2601L_A96,G2601L_A96_011-03_8,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-03_9,El Palo (P.Virginia),0,011-03,113
11,G2601L_A96,G2601L_A96_011-03_10,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-03_11,El Palo (P.Virginia),0,011-03,113
11,G2601L_A96,G2601L_A96_011-03_12,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-03_13,El Palo (P.Virginia),0,011-03,113
11,G2601L_A96,G2601L_A96_011-03_14,Universidad,1,011-03,114
11,G2601L_A96,G2601L_A96_011-04_2,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_3,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_4,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_5,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_6,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_7,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_8,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_9,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_10,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_11,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_12,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_13,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_14,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_15,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-04_16,Universidad,1,011-04,114
11,G2601L_A96,G2601L_A96_011-04_17,El Palo (P.Virginia),0,011-04,113
11,G2601L_A96,G2601L_A96_011-05_2,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-05_3,El Palo (P.Virginia),0,011-05,113
11,G2601L_A96,G2601L_A96_011-05_4,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-05_5,El Palo (P.Virginia),0,011-05,113
11,G2601L_A96,G2601L_A96_011-05_6,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-05_7,El Palo (P.Virginia),0,011-05,113
11,G2601L_A96,G2601L_A96_011-05_8,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-05_9,El Palo (P.Virginia),0,011-05,113
11,G2601L_A96,G2601L_A96_011-05_10,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-05_11,El Palo (P.Virginia),0,011-05,113
11,G2601L_A96,G2601L_A96_011-05_12,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-05_13,El Palo (P.Virginia),0,011-05,113
11,G2601L_A96,G2601L_A96_011-05_14,Universidad,1,011-05,114
11,G2601L_A96,G2601L_A96_011-06_2,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_3,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_4,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_5,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_6,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_7,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_8,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_9,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_10,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_11,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_12,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_13,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_14,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-06_15,El Palo (P.Virginia),0,011-06,113
11,G2601L_A96,G2601L_A96_011-06_16,Universidad,1,011-06,114
11,G2601L_A96,G2601L_A96_011-07_2,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-07_3,El Palo (P.Virginia),0,011-07,113
11,G2601L_A96,G2601L_A96_011-07_4,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-07_5,El Palo (P.Virginia),0,011-07,113
11,G2601L_A96,G2601L_A96_011-07_6,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-07_7,El Palo (P.Virginia),0,011-07,113
11,G2601L_A96,G2601L_A96_011-07_8,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-07_9,El Palo (P.Virginia),0,011-07,113
11,G2601L_A96,G2601L_A96_011-07_10,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-07_11,El Palo (P.Virginia),0,011-07,113
11,G2601L_A96,G2601L_A96_011-07_12,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-07_13,El Palo (P.Virginia),0,011-07,113
11,G2601L_A96,G2601L_A96_011-07_14,Universidad,1,011-07,114
11,G2601L_A96,G2601L_A96_011-08_2,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_3,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_4,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_5,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_6,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_7,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_8,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_9,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_10,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_11,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_12,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_13,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_14,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_15,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-08_16,Universidad,1,011-08,114
11,G2601L_A96,G2601L_A96_011-08_17,El Palo (P.Virginia),0,011-08,113
11,G2601L_A96,G2601L_A96_011-09_2,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_3,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_4,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_5,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_6,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_7,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_8,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_9,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_10,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_11,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_12,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_13,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_14,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-09_15,El Palo (P.Virginia),0,011-09,113
11,G2601L_A96,G2601L_A96_011-09_16,Universidad,1,011-09,114
11,G2601L_A96,G2601L_A96_011-10_2,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_3,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_4,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_5,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_6,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_7,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_8,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_9,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_10,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_11,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_12,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_13,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_14,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_15,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-10_16,Universidad,1,011-10,114
11,G2601L_A96,G2601L_A96_011-10_17,El Palo (P.Virginia),0,011-10,113
11,G2601L_A96,G2601L_A96_011-11_2,El Palo (P.Virginia),0,011-11,113
11,G2601L_A96,G2601L_A96_011-11_3,Universidad,1,011-11,114
11,G2601L_A96,G2601L_A96_011-12_2,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_3,El Palo (P.Virginia),0,011-12,113
11,G2601L_A96,G2601L_A96_011-12_4,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_5,El Palo (P.Virginia),0,011-12,113
11,G2601L_A96,G2601L_A96_011-12_6,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_7,El Palo (P.Virginia),0,011-12,113
11,G2601L_A96,G2601L_A96_011-12_8,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_9,El Palo (P.Virginia),0,011-12,113
11,G2601L_A96,G2601L_A96_011-12_10,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_11,El Palo (P.Virginia),0,011-12,113
11,G2601L_A96,G2601L_A96_011-12_12,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_13,El Palo (P.Virginia),0,011-12,113
11,G2601L_A96,G2601L_A96_011-12_14,Universidad,1,011-12,114
11,G2601L_A96,G2601L_A96_011-12_15,El Palo (P.Virginia),0,011-12,113
14,G2601L_A96,G2601L_A96_014-01_2,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_3,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_4,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_5,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_6,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_7,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_8,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_9,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_10,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_11,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_12,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_13,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_14,Teatinos,0,014-01,146
14,G2601L_A96,G2601L_A96_014-01_15,Pso. Farola,1,014-01,145
14,G2601L_A96,G2601L_A96_014-01_16,Teatinos,0,014-01,146
